id,name,artists,id_artists,genres,release_year,duration_s,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
5IUtvfNvOyVYZUa6AJFrnP,Spicy (feat. Post Malone),"Ty Dolla $ign, Post Malone","['7c0XG5cIJTrrAgEC3ULPiq', '246dkjvS1zLTtiykXe5h60']",pop pop rap rb southern hip hop trap trap soul dfw rap melodic rap rap,2020,143.375,84,0.782,0.51,4,54.276,0,0.0419,0.143,0.0,0.115,0.118,99.993
6fmQjRuo7XvRFCK2qex5hQ,Mi Cuarto,Jerry Di,['7f02bxFbZIOVdSbYRNYvLT'],cubaton pop venezolano reggaeton trap latino,2020,197.587,84,0.854,0.525,1,55.574,1,0.214,0.819,0.0,0.146,0.63,97.054
2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow, Tory Lanez, DaBaby, Lil Wayne","['2LIk90788K0zvyj2JJVwkJ', '2jku7tDXc6XoB6MO2hFuqg', '4r63FhuTkUYltbVAg5TQnk', '55Aa2cqylxrFIXC767Z865']",canadian hip hop hip hop melodic rap pop rap rb rap toronto rap trap north carolina hip hop rap hip hop new orleans rap pop rap rap trap deep underground hip hop kentucky hip hop pop rap rap,2020,227.478,84,0.904,0.723,11,54.776,0,0.26,0.0631,0.0,0.185,0.835,145.013
5m5aY6S9ttfIG157xli2Rs,Alô Ambev (Segue Sua Vida) - Ao Vivo,Zé Neto & Cristiano,['487N2T9nIPEHrlTZLL3SQs'],sertanejo sertanejo pop sertanejo universitario,2020,169.59300000000002,84,0.695,0.872,9,56.35,1,0.0868,0.334,0.0,0.954,0.646,121.843
78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,Doja Cat,['5cj0lLjcoR7YOSnhnX0Po5'],dance pop pop pop rap,2020,134.24,84,0.707,0.955,10,55.407,0,0.222,0.127,0.0,0.202,0.575,125.989
1yoMvmasuxZfqHEipJhRbp,Hawái,Maluma,['1r4hJ1h58CWwUQe3MxPuau'],latin reggaeton reggaeton colombiano,2020,199.112,84,0.783,0.727,6,56.546,0,0.389,0.185,2.46e-05,0.0626,0.558,180.067
3GtnId3Cm1Xa6joCj08nzW,Jeans,Justin Quiles,['14zUHaJZo1mnYtn6IBRaRP'],latin reggaeton trap latino,2020,185.84,84,0.807,0.656,3,55.605,0,0.105,0.0165,0.0,0.0693,0.89,83.943
6J2LdBN97cDWn0MLxYh9HB,July,Noah Cyrus,['55fhWPvDiMpLnE4ZzNXZyW'],alt z dance pop electropop pop postteen pop,2020,156.106,84,0.708,0.186,9,51.047,0,0.042,0.868,0.0,0.0779,0.322,72.541
1nYzjrdVQ8RpF93M0jPFW7,Remember That Night?,Sara Kays,['7Lk9V7E1u5gqSHmtcKlOqH'],alt z indie cafe pop modern indie pop pop social media pop,2020,227.186,84,0.679,0.61,7,49.064,0,0.0305,0.585,9.51e-05,0.156,0.554,123.978
5cpJFiNwYyWwFLH0V6B3N8,Del Mar,"Ozuna, Doja Cat, Sia","['1i8SpTcr7yvPOmcqrbnVXY', '5cj0lLjcoR7YOSnhnX0Po5', '5WUlDfRSoLAfcVSX1WnrxN']",dance pop pop pop rap latin puerto rican pop reggaeton trap latino australian dance australian pop dance pop pop,2020,214.507,84,0.759,0.636,6,54.415,1,0.0369,0.0224,0.000143,0.166,0.536,109.976
4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,Selena Gomez,['0C8ZW7ezQVs4URX5aX7Kqx'],dance pop pop postteen pop,2020,206.459,84,0.488,0.343,4,51.015,1,0.0436,0.556,0.0,0.21,0.0978,102.819
39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi","['2PaZWGu5T5nHjY2xxAkFsT', '0Y5tJX1MQlPlqiwlOH1tJY', '0fA0VVWsXO9YnASrzqfmYu']", hip hop ohio hip hop rap rap slap house,2020,165.978,84,0.716,0.537,0,52.352,0,0.0514,0.233,0.0,0.157,0.28,129.979
26w9NTiE9NGjW1ZvIOd1So,BOOKER T,Bad Bunny,['4q3ewBCX7sLwd24euuV69X'],latin reggaeton trap latino,2020,156.43,84,0.883,0.6,7,52.812,1,0.37,0.114,7.94e-06,0.0931,0.691,113.903
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,OneRepublic,['5Pwc4xIPtQLFEnJriah9YJ'],dance pop neo mellow piano rock pop pop rock postteen pop,2013,257.267,84,0.664,0.705,1,55.028,0,0.0382,0.0654,0.0,0.118,0.477,122.016
7GLWWrk1YlkPYqJK3ynIA0,Lance Individual,Jorge & Mateus,['1elUiq4X7pxej6FRlrEzjM'],sertanejo sertanejo universitario,2020,164.459,84,0.752,0.62,5,54.464,1,0.0509,0.309,0.0,0.075,0.962,117.399
69Y5IZuBvGyzySFt5x7kCq,Más De La Una,"Piso 21, Maluma","['4bw2Am3p9ji3mYsXNXtQcd', '1r4hJ1h58CWwUQe3MxPuau']",latin reggaeton reggaeton colombiano colombian pop latin latin pop reggaeton reggaeton colombiano trap latino,2020,236.731,84,0.605,0.8,10,56.982,1,0.312,0.518,0.000128,0.0763,0.732,92.284
527k23H0A4Q0UJN3vGs0Da,After Party,Don Toliver,['4Gso3d4CscCijv0lmajZWs'],rap trap,2020,167.916,84,0.629,0.692,5,51.955,1,0.0376,0.00981,0.331,0.603,0.453,162.948
1rqqCSm0Qe4I9rUvWncaom,High Hopes,Panic! At The Disco,['20JZFwl6HVl6yg8a4H3ZqK'],baroque pop emo modern rock,2018,190.947,84,0.579,0.904,5,57.271,1,0.0618,0.193,0.0,0.064,0.681,82.014
0NlGoUyOJSuSHmngoibVAs,All I Want,Kodaline,['4BxCuXFJrSWGi1KHcVqaU4'],indie cafe pop irish pop modern rock pop pop rock shiver pop,2013,305.747,84,0.209,0.412,0,50.267,1,0.0443,0.172,0.15,0.0843,0.162,86.26
137mSruegm1u6x9NvwiagR,Unstable (feat. The Kid LAROI),"Justin Bieber, The Kid LAROI","['1uNFoZAHBGtllmzznpCI3s', '2tIP7SsRs7vjIcLrU85W8J']",australian hip hop canadian pop pop postteen pop,2021,158.324,84,0.495,0.333,4,49.891,0,0.0288,0.737,0.0,0.112,0.37,99.757
75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,['4gzpq5DPGxSnKTe4SA8HAU'],permanent wave pop,2002,309.6,84,0.557,0.442,5,52.776,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277
7BIy3EGQhg98CsRdKYHnJC,Ropa Cara,Camilo,['28gNT5KBp7IjEOQoevXf9N'],colombian pop reggaeton colombiano,2021,163.32,84,0.813,0.526,4,55.213,0,0.125,0.105,0.000661,0.11,0.608,170.002
54OBgO0Xwu20Jak9TMXbR7,Wellerman - Sea Shanty,Nathan Evans,['1PKErrAhYFdfrDymGHRQRo'],,2021,155.333,84,0.675,0.359,3,54.843,1,0.108,0.614,0.0,0.137,0.792,191.903
2FSGUA0gFgGeQdprjtGM2M,EL MAKINON,"KAROL G, Mariah Angeliq","['790FomKkXshlbRYZFtlgla', '0KKUc4amZyvswV2YL6WTar']",latin pop perreo rap latina trap latino latin reggaeton reggaeton colombiano trap latino,2021,209.16,84,0.635,0.706,5,56.776,0,0.125,0.256,0.0,0.108,0.443,88.863
07AQkmp456NpEnT8HR7WLy,M4,"Teto, Matuê","['68YeXpLt3jB7JHQS5ZjMGo', '5nP8x4uEFjAAmDzwOEc9b8']",trap baiano rb brasileiro rap cearense trap brasileiro,2021,170.0,84,0.88,0.59,8,55.291,0,0.204,0.08,0.0,0.184,0.723,119.97
158ukl5rih76dOEsp0I91H,Paradigmas,Jorge & Mateus,['1elUiq4X7pxej6FRlrEzjM'],sertanejo sertanejo universitario,2021,157.355,84,0.686,0.789,1,55.897,1,0.126,0.322,0.0,0.4,0.822,157.932
41BzKiCrKpUQHS3TP0jmdr,Agua de Jamaica,Maluma,['1r4hJ1h58CWwUQe3MxPuau'],latin reggaeton reggaeton colombiano,2021,176.97,84,0.664,0.665,10,56.384,1,0.0879,0.123,0.0,0.411,0.726,173.961
3T03rPwlL8NVk1yIaxeD8U,Off My Face,Justin Bieber,['1uNFoZAHBGtllmzznpCI3s'],canadian pop pop postteen pop,2021,156.468,84,0.509,0.228,4,51.32,1,0.0332,0.92,0.0,0.104,0.586,90.674
5KFHrrBMyGj5MhVbZMM3ts,Tu Veneno,J Balvin,['1vyhD5VmyZ7KMfW5gqLgo5'],latin reggaeton reggaeton colombiano trap latino,2021,157.32,84,0.664,0.659,10,55.768,0,0.0873,0.0625,0.00024,0.0874,0.797,175.826
7pnQ23WgZca9jEfMts9qsR,Latest Trends,A1 x J1,['1WO1hFAkFbeo9tV3uVX7Dy'],,2021,158.118,84,0.716,0.513,5,49.841,0,0.223,0.085,0.0,0.12,0.8,141.894
2SUPbyD77tJuOUbqbxct6l,Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,"Os Barões Da Pisadinha, Jorge","['5Lv2GUVwqmQBPwrTrxucE5', '6gLW5LlLEXdtWaS0EWfzaJ']",forro piseiro sertanejo pop sertanejo universitario,2021,147.876,84,0.593,0.932,8,57.676,1,0.0526,0.302,0.0,0.133,0.913,171.977
43CIWpJaJHRcI4mUSjqgc2,Bad Boy (with Young Thug),"Juice WRLD, Young Thug","['4MCBfE4596Uoi2O4DtmEMz', '50co4Is1HCEo8bhOyUWKpn']",chicago rap melodic rap atl hip hop atl trap gangster rap hip hop melodic rap pop rap rap trap,2021,157.355,84,0.697,0.674,1,53.674,1,0.0533,0.00215,0.0,0.138,0.198,81.535
1t9WgS8FN0534tLBRwbaxO,Whoopty,CJ,['7arQA31aZVS8yS6zUveWzb'],trap,2021,123.263,84,0.719,0.648,3,52.4,0,0.125,0.2,0.0,0.127,0.66,140.201
6toQdWWc4noiOk3Eo5mVDS,Beat Box 3 (feat. DaBaby),"SpotemGottem, DaBaby","['3Y2MLcrD3ZQXRXmtn4fZQx', '4r63FhuTkUYltbVAg5TQnk']",north carolina hip hop rap florida rap viral rap,2021,200.424,84,0.853,0.426,1,53.188,1,0.374,0.0765,0.0,0.104,0.201,160.051
4AAIAVjSyiq1N7SXKkwXZe,Troca de Calçada,Marília Mendonça,['1yR65psqiazQpeM79CcGh8'],sertanejo,2021,203.158,84,0.659,0.689,1,55.016,0,0.0319,0.539,0.0,0.147,0.701,99.967
4MmMxyew8yq1OEyJOMaX6M,As I Am (feat. Khalid),"Justin Bieber, Khalid","['1uNFoZAHBGtllmzznpCI3s', '6LuN9FCkKOj5PcnpouEgny']",canadian pop pop postteen pop alternative rb pop,2021,174.406,84,0.608,0.547,11,51.849,1,0.0368,0.131,0.0,0.0974,0.108,99.947
0BI0hfbmqybnd3TezrDME3,Met Him Last Night (feat. Ariana Grande),"Demi Lovato, Ariana Grande","['6S2OmqARrzebs0tKUEyXyp', '66CXWjxzNUsdJxJ2JdwvnR']",pop postteen pop dance pop pop postteen pop,2021,204.632,84,0.538,0.512,4,55.452,0,0.0262,0.22,0.0,0.101,0.12,144.978
3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,The White Stripes,['4F84IBURUo98rz4r61KF70'],alternative rock blues rock detroit rock garage rock indie rock modern blues rock modern rock permanent wave punk blues rock,2003,231.733,84,0.726,0.463,0,52.172,1,0.0799,0.00817,0.447,0.255,0.321,123.881
5pcjystBtalYeqaiXCcgEY,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),"Taylor Swift, Maren Morris","['06HL4z0CvFAxyc27GXpf02', '6WY7D3jk8zTrHtmkqqo5GI']",pop postteen pop contemporary country country pop texas country,2021,220.839,84,0.589,0.496,2,52.394,1,0.0377,0.818,0.0,0.101,0.44,142.731
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,One Direction,['4AK6F7OLvEQ5QYCBNiQWHq'],boy band pop postteen pop talent show,2013,245.493,84,0.6,0.663,3,54.198,1,0.0477,0.225,0.0,0.119,0.286,121.07
5ri4zqtWhG07hIuNNDWP76,Fly Away,Tones And I,['2NjfBq1NflQcKSeiDooVjY'],australian pop pop,2020,178.157,84,0.806,0.513,4,53.792,1,0.0685,0.217,0.0,0.217,0.503,124.988
0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),"Gym Class Heroes, Adam Levine","['4IJczjB0fJ04gs4uvP0Fli', '4bYPcJP5jwMhSivRcqie2n']",dance pop pop rap pop rock,2011,210.96,84,0.646,0.795,9,56.707,1,0.0976,0.0319,0.0,0.267,0.796,89.99
3dYD57lRAUcMHufyqn9GcI,Take Me To Church,Hozier,['2FXC3k01G6Gw61bmprjgqS'],irish singersongwriter modern rock pop,2014,241.688,84,0.566,0.664,4,54.697,0,0.0464,0.634,0.0,0.116,0.437,128.945
34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,Ed Sheeran,['6eUKZXaKkcviH0Ku9w2n3V'],pop uk pop,2014,281.56,84,0.781,0.445,2,53.939,1,0.0295,0.474,0.0,0.184,0.591,78.998
2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,['1zNqDE7qDGCsyzJwohVaoX'],dance pop pop pop dance postteen pop tropical house uk pop,2018,186.987,84,0.697,0.683,1,57.119,0,0.117,0.0372,0.0,0.137,0.603,96.133
7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,['246dkjvS1zLTtiykXe5h60'],dfw rap melodic rap rap,2018,231.267,84,0.68,0.578,10,54.196,1,0.04,0.331,0.0,0.135,0.341,145.038
6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,['3TVXtAsR1Inumwj472S9r4'],canadian hip hop canadian pop hip hop pop rap rap toronto rap,2018,198.973,84,0.754,0.449,7,50.789,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,['3FUY2gzHeIiaesXtOAdB7A'],dance pop neo mellow pop pop rock postteen pop,2010,216.773,84,0.673,0.886,1,55.56,0,0.0431,0.185,0.0,0.0826,0.795,97.012
7AFASza1mXqntmGtbxXprO,changes,XXXTENTACION,['15UsOTVnJzReFVN1VCnxy4'],emo rap miami hip hop,2018,121.887,84,0.669,0.308,11,49.932,1,0.029,0.883,0.0,0.0984,0.52,64.934
6i7zAdNhzUN2k1HcrBxPHG,Head Shoulders Knees & Toes (feat. Norma Jean Martine),"Ofenbach, Quarterhead, Norma Jean Martine","['4AKwRarlmsUlLjIwt38NLw', '2h6hAChW74hB9HvrNoK1RY', '2fsk4VlJdNF6G8cCMDrrzB']",nyc pop  edm pop dance tropical house,2020,156.96,84,0.798,0.828,2,54.64,1,0.193,0.0247,2.55e-06,0.121,0.6,124.962
2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,Lauv,['5JZ7CnR6gTvEMKX4g70Amv'],electropop pop postteen pop,2018,197.437,84,0.752,0.505,9,52.379,1,0.253,0.535,2.55e-06,0.104,0.419,91.97
37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,Bon Jovi,['58lV9VcRSjABbAbfWS6skp'],glam metal hard rock rock,1986,249.293,84,0.532,0.887,0,56.243,1,0.0335,0.0778,0.000214,0.294,0.795,122.511
70uX4beGHc1nQikXveOknp,Mala Costumbre,"Manuel Turizo, Wisin & Yandel","['0tmwSHipWxN12fsoLcFU3B', '1wZtkThiXbVNtj6hee6dz9']",electro latino latin latin hip hop reggaeton trap latino tropical colombian pop latin latin pop reggaeton reggaeton colombiano trap latino tropical,2021,230.728,84,0.823,0.772,0,55.065,1,0.0591,0.243,0.0,0.118,0.582,96.001
1M4OcYkxAtu3ErzSgDEfoi,Up,Cardi B,['4kYSro6naA4h99UJvo89HB'],pop pop rap postteen pop rap,2021,156.945,84,0.868,0.795,11,53.956,1,0.269,0.0012,0.0193,0.0461,0.819,166.0
3JKgcAa7r07ocVWcV8bS0H,21,Polo G,['6AgTAQt8XS6jRWi4sX7w49'],chicago rap,2020,163.798,84,0.783,0.479,7,49.354,1,0.541,0.149,0.0,0.101,0.533,176.027
35RJhm1pEovTBwnNR0zWad,GREECE (feat. Drake),"DJ Khaled, Drake","['0QHgL1lAIqAw0HtD7YldmP', '3TVXtAsR1Inumwj472S9r4']",dance pop hip hop miami hip hop pop pop rap rap southern hip hop trap canadian hip hop canadian pop hip hop pop rap rap toronto rap,2020,218.902,84,0.695,0.343,5,49.202,1,0.0432,0.0743,1.04e-06,0.107,0.229,85.84
40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Eagles,['0ECwFtbIWEVNwjlrfc6xoL'],album rock classic rock country rock folk rock heartland rock mellow gold rock soft rock yacht rock,1976,391.376,84,0.579,0.508,2,50.516,1,0.027,0.00574,0.000494,0.0575,0.609,147.125
6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,['4r63FhuTkUYltbVAg5TQnk'],north carolina hip hop rap,2019,159.715,84,0.769,0.787,11,56.091,1,0.367,0.189,0.0,0.129,0.836,126.77
1v1oIWf2Xgh54kIWuKsDf6,Runaway,AURORA,['1WgXqy2Dd70QQOU7Ay074N'],art pop norwegian pop,2016,248.827,84,0.422,0.302,11,50.786,1,0.0372,0.629,7.83e-05,0.104,0.123,114.089
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,['0du5cEVh5yTK9QJze8zA0C'],dance pop pop postteen pop,2016,206.693,84,0.853,0.56,1,55.039,1,0.0406,0.013,0.0,0.0944,0.86,134.066
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),"Shakira, Wyclef Jean","['0EmeFodog0BfCgMzAIvKQp', '7aBzpmFXB4WWpPl2F7RjBe']",colombian pop dance pop latin latin pop pop rap kreyol,2005,218.093,84,0.778,0.824,10,54.108,0,0.0712,0.284,0.0,0.405,0.756,100.024
3dhjNA0jGA8vHBQ1VdD6vV,I Feel It Coming,"The Weeknd, Daft Punk","['1Xyo4u8uXC1ZmMpatF05PJ', '4tZwfgrHOc3mvqYlEYSvVi']",canadian contemporary rb canadian pop pop electro filter house,2016,269.187,84,0.773,0.819,0,54.054,0,0.118,0.428,0.0,0.0679,0.585,92.987
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,AC/DC,['711MCceyCBcFnzjGY4Q7Un'],australian rock hard rock rock,1979,208.4,84,0.574,0.913,6,55.207,0,0.133,0.061,0.00158,0.156,0.423,115.728
3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,Eminem,['7dGJo4pcD2V6oG8kP0tJRR'],detroit hip hop hip hop rap,2000,284.2,84,0.949,0.661,5,55.756,0,0.0572,0.0302,0.0,0.0454,0.76,104.504
0TK2YIli7K1leLovkQiNik,Señorita,"Shawn Mendes, Camila Cabello","['7n2wHs1TKAczGzO7Dd2rGr', '4nDoRrQiYLoBzwC5BhVJzF']",canadian pop dance pop pop postteen pop viral pop dance pop electropop pop postteen pop,2019,190.96,84,0.759,0.54,9,53.961,0,0.0287,0.037,0.0,0.0945,0.75,116.947
1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,Surfaces,['4ETSs924pXMzjIeD6E9b4u'],bedroom soul pop,2019,158.571,84,0.878,0.525,5,53.168,1,0.0578,0.183,0.0,0.0714,0.694,112.022
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,"J Balvin, Bad Bunny","['1vyhD5VmyZ7KMfW5gqLgo5', '4q3ewBCX7sLwd24euuV69X']",latin reggaeton trap latino latin reggaeton reggaeton colombiano trap latino,2019,242.573,84,0.754,0.646,7,54.205,1,0.317,0.152,1.85e-05,0.108,0.429,176.089
3H3r2nKWa3Yk5gt8xgmsEt,This City,Sam Fischer,['6L1XC7NrmgWRlwAeLJvVtA'],australian pop pop postteen pop uk pop,2019,194.853,84,0.605,0.377,11,53.787,1,0.0443,0.733,0.0,0.0808,0.519,73.877
5DqdesEfbRyOlSS3Tf6c29,It's You,Ali Gatie,['4rTv3Ejc7hKMtmoBOK1B4T'],canadian hip hop pop,2019,212.607,84,0.732,0.463,11,53.028,0,0.0287,0.374,0.0,0.194,0.397,95.971
0RLLvYBopDwooCyvnTwgYu,F.N,Lil Tjay,['6jGMq4yGs7aQzuGsMgVgZR'],brooklyn drill melodic rap nyc rap,2019,224.0,84,0.567,0.515,6,49.735,0,0.247,0.354,0.0,0.078,0.321,120.1
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",Ariana Grande,['66CXWjxzNUsdJxJ2JdwvnR'],pop postteen pop,2019,207.32,84,0.717,0.653,1,54.366,1,0.0658,0.229,0.0,0.101,0.412,106.966
0wXuerDYiBnERgIpbb3JBR,Redbone,Childish Gambino,['73sIBHcqh3Z3NyqHKZ7FOL'],atl hip hop hip hop pop rap rap,2016,326.933,84,0.743,0.347,1,48.826,1,0.121,0.167,0.00951,0.103,0.572,160.143
60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,['6XyY86QOPPrYVGvF9ch6wz'],alternative metal nu metal postgrunge rap metal,2000,216.88,84,0.556,0.864,3,54.13,0,0.0584,0.00958,0.0,0.209,0.4,105.143
7F1CiKqrY44kh5cDqwHOnx,Love Is Gone - Acoustic,"SLANDER, Dylan Matthew","['20DZAfCuP1TKZl5KcY7z3Q', '6d0ZjIp5L7Ygy2l02HskRX']",social media pop dubstep edm electro house electronic trap pop dance pop edm,2019,176.972,84,0.541,0.153,6,49.346,1,0.0303,0.882,1.66e-06,0.16,0.359,139.644
6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug),"JACKBOYS, Travis Scott, Young Thug","['7A8S43ryYdbWpJKeHRZRcq', '0Y5tJX1MQlPlqiwlOH1tJY', '50co4Is1HCEo8bhOyUWKpn']",rap trap rap slap house atl hip hop atl trap gangster rap hip hop melodic rap pop rap rap trap,2019,157.712,84,0.802,0.591,8,55.105,1,0.225,0.0104,0.0,0.196,0.309,139.864
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction,['4AK6F7OLvEQ5QYCBNiQWHq'],boy band pop postteen pop talent show,2012,199.987,84,0.726,0.787,4,57.506,1,0.0737,0.009,0.0,0.0596,0.888,124.99
22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,['7gOdHgIoIKoe4i9Tta6qdD'],boy band dance pop pop pop rock postteen pop,2019,181.027,84,0.842,0.734,1,54.935,0,0.0588,0.0427,0.0,0.106,0.952,137.958
5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),"BTS, Halsey","['3Nrfpe0tUJi4K4DXYWgMUX', '26VFTg2z8YR0cCuwLzESi2']",kpop kpop boy group dance pop electropop etherpop indie poptimism pop postteen pop,2019,229.773,84,0.645,0.862,11,55.243,0,0.0965,0.0923,0.0,0.192,0.798,119.991
2374M0fQpWi3dLnB54qaLX,Africa,TOTO,['0PFtn5NtBbbUNbU9EAmIWF'],album rock classic rock mellow gold rock soft rock yacht rock,1982,295.89300000000003,84,0.671,0.373,9,41.936,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718
4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,Tears For Fears,['4bthk9UfsYUYdcFyqxmSUU'],new romantic new wave new wave pop permanent wave rock soft rock sophistipop synthpop,1985,251.489,84,0.645,0.795,7,47.905,1,0.0527,0.347,0.00389,0.104,0.535,112.067
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Justin Bieber,['1uNFoZAHBGtllmzznpCI3s'],canadian pop pop postteen pop,2015,233.72,84,0.609,0.378,4,50.172,1,0.438,0.835,0.0,0.28,0.515,100.418
4DpNNXFMMxQEKl7r0ykkWA,Play Date,Melanie Martinez,['63yrD80RY3RNEM2YDpUpO8'],alt z dance pop electropop pop,2015,179.867,84,0.68,0.729,5,54.923,1,0.0475,0.612,0.0,0.224,0.446,123.97
0zMAvsQmaQ4DGsmXtKixpn,Burning Pile,Mother Mother,['0e86yPdC41PGRkLp2Q1Bph'],vancouver indie,2008,262.173,84,0.516,0.755,5,56.276,1,0.0383,0.0633,0.00103,0.107,0.165,140.099
5NvOZCjZaGGGL597exlQWv,Line Without a Hook,Ricky Montgomery,['0ZUvK7zGdXLd78mQr3t1Tw'],alt z indie pop la indie pop,2016,249.587,84,0.432,0.652,8,55.031,1,0.0285,0.262,0.0,0.258,0.507,190.028
1zi7xx7UVEFkmKfv06H8x0,One Dance,"Drake, WizKid, Kyla","['3TVXtAsR1Inumwj472S9r4', '3tVQdUvClmAT7URs9V3rsp', '77DAFfvm3O9zT5dIoG0eIO']",afro dancehall afropop azonto nigerian hip hop nigerian pop uk funky canadian hip hop canadian pop hip hop pop rap rap toronto rap,2016,173.987,83,0.792,0.625,1,54.391,1,0.0536,0.00776,0.0018,0.329,0.37,103.967
3a1lNhkSLSkpJE4MSHpDu9,Congratulations,"Post Malone, Quavo","['246dkjvS1zLTtiykXe5h60', '0VRj0yCOv2FXJNP47XQnx5']",atl hip hop hip hop melodic rap pop rap rap southern hip hop trap dfw rap melodic rap rap,2016,220.293,83,0.63,0.804,6,55.817,1,0.0363,0.215,0.0,0.253,0.492,123.146
75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,Post Malone,['246dkjvS1zLTtiykXe5h60'],dfw rap melodic rap rap,2016,223.347,83,0.556,0.538,8,54.592,0,0.0382,0.0689,0.0,0.196,0.291,143.95
1J14CdDAvBTE1AJYUOwl6C,Arcade,Duncan Laurence,['3klZnJvYGIbWritVwQD434'],dutch pop,2020,185.147,83,0.453,0.35,9,48.361,0,0.0425,0.827,0.00122,0.144,0.279,72.017
0t1kP63rueHleOhQkYSXFY,Dynamite,BTS,['3Nrfpe0tUJi4K4DXYWgMUX'],kpop kpop boy group,2020,199.054,83,0.746,0.765,6,55.59,0,0.0993,0.0112,0.0,0.0936,0.737,114.044
70LcF31zb1H0PyJoS1Sx1r,Creep,Radiohead,['4Z8W4fKeB5YxbusRsdQVPb'],alternative rock art rock melancholia oxford indie permanent wave rock,1993,238.64,83,0.515,0.43,7,50.065,1,0.0372,0.0097,0.000133,0.129,0.104,91.844
1XGmzt0PVuFgQYYnV2It7A,Payphone,"Maroon 5, Wiz Khalifa","['04gDigrS5kc9YWfZHwBETP', '137W8MRPWKqSmrBGDBFSop']",pop pop rock hip hop pittsburgh rap pop rap rap southern hip hop trap,2012,231.173,83,0.743,0.752,4,55.187,1,0.0414,0.0188,0.0,0.287,0.545,110.015
15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,"Eminem, Rihanna","['7dGJo4pcD2V6oG8kP0tJRR', '5pKCCKE2ajJHZ9KAiaK11H']",detroit hip hop hip hop rap barbadian pop dance pop pop postteen pop urban contemporary,2010,263.373,83,0.749,0.925,10,54.966,1,0.227,0.241,0.0,0.52,0.641,86.989
7x4ASXYEKfQBCewcZhK776,"Ay, DiOs Mío!",KAROL G,['790FomKkXshlbRYZFtlgla'],latin reggaeton reggaeton colombiano trap latino,2020,189.653,83,0.718,0.712,11,55.634,1,0.174,0.512,0.00121,0.104,0.531,180.034
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,Gorillaz,['3AA28KZvwAUcZuOKwyblJQ'],alternative hip hop,2005,222.64,83,0.818,0.705,6,53.321,1,0.177,0.00836,0.00233,0.613,0.772,138.559
7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Coldplay,['4gzpq5DPGxSnKTe4SA8HAU'],permanent wave pop,2005,295.533,83,0.209,0.417,3,51.26,1,0.0338,0.164,0.00196,0.113,0.124,138.178
